origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
"8","17",0.0000678,2329.4557919,0.0010542,2329.4569139
"8","18",0.0000678,7424.3887092,0.0000444,7424.3888215
"8","19",0.0000678,5410.1333036,0.0002456,5410.1336170
"8","20",0.0000678,5273.3662470,0.0000056,5273.3663204
"8","21",0.0000678,4606.9946634,0.0001820,4606.9949132
"8","22",0.0000678,3183.3079538,0.0001357,3183.3081574
"8","23",0.0000678,2379.6914031,0.0001880,2379.6916589
"8","24",0.0000678,3009.6796787,0.0000705,3009.6798170
"8","25",0.0000678,5257.0694415,0.0000574,5257.0695667
"8","26",0.0000678,7171.5699518,0.0000765,7171.5700961
"8","27",0.0000678,1250.2998526,0.0000478,1250.2999683
"8","28",0.0000678,1151.5486662,0.0000467,1151.5487808
"8","29",0.0000678,4767.0826966,0.0000981,4767.0828625
"8","30",0.0000678,2979.6216119,0.0005218,2979.6222014
"8","31",0.0000678,2912.1730543,0.0001106,2912.1732328
"8","32",0.0000678,7286.7537536,0.0002095,7286.7540309
"8","33",0.0000678,4249.1378766,0.0001925,4249.1381369
"8","34",0.0000678,5647.0574391,0.0000471,5647.0575540
"8","35",0.0000678,4200.5658463,0.0000227,4200.5659368
"8","36",0.0000678,3221.0305381,0.0000536,3221.0306595
"8","37",0.0000678,7289.1155139,0.0001519,7289.1157337
"8","38",0.0000678,4213.3044621,0.0000123,4213.3045423
"8","39",0.0000678,6165.9283703,0.0000786,6165.9285167
"8","40",0.0000678,1929.4460748,0.0002618,1929.4464044
"8","41",0.0000678,2329.4557919,0.0004182,2329.4562779
"8","42",0.0000678,1416.5249274,0.0002183,1416.5252135
"8","43",0.0000678,1416.5249274,0.0002183,1416.5252135
"8","44",0.0000678,5745.1473619,0.0000588,5745.1474885
"9","0",0.0000540,1008.5698442,0.0000729,1008.5699711
"9","1",0.0000540,2355.4952515,0.0002162,2355.4955218
"9","2",0.0000540,4195.7722765,0.0000314,4195.7723619
"9","3",0.0000540,4695.6212642,0.0000095,4695.6213278
"9","4",0.0000540,2039.3234326,0.0000486,2039.3235352
"9","5",0.0000540,2332.7771516,0.0002420,2332.7774476
"9","6",0.0000540,7802.6965971,0.0000291,7802.6966802
"9","7",0.0000540,5173.2364308,0.0003475,5173.2368324
"9","8",0.0000540,3574.4244453,0.0000678,3574.4245671
"9","9",0.0000540,3574.4244453,0.0000678,3574.4245671
